LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-118.386844,37.3608592,175,FIRST ST,,BISHOP,,,,,5a2a3ea9e1b1f5ae
-118.3870237,37.3608578,487,SHORT ST,,BISHOP,,,,,7092779b5c2e222e
-118.3872034,37.3608564,481,SHORT ST,,BISHOP,,,,,9630443bb3df5a82
-118.3879222,37.3608506,451,SHORT ST,,BISHOP,,,,,af7b79789f308546
-118.3881019,37.3608492,437,SHORT ST,,BISHOP,,,,,7efa37ef02747ebe
-118.3882816,37.3608477,431,SHORT ST,,BISHOP,,,,,73297cda2e01d159
-118.3884613,37.3608463,425,SHORT ST,,BISHOP,,,,,a93cc691463cf4dd
-118.3886411,37.3608448,415,SHORT ST,,BISHOP,,,,,ab224c4a50c6ebbc
-118.3888208,37.3608434,186,S SECOND ST,,BISHOP,,,,,74c90b60082445f0
-118.3892574,37.3609343,163,S SECOND ST,,BISHOP,,,,,41a03b39554595b7
-118.3894821,37.3608376,375,SHORT ST,,BISHOP,,,,,0cd61bd74cb05af4
-118.3897553,37.360835,363,SHORT ST,,BISHOP,,,,,afdb405c16f6226f
-118.3902069,37.3607694,345,SHORT ST,,BISHOP,,,,,86a42a840bf6a2e3
-118.3873832,37.3608625,475,SHORT ST,,BISHOP,,,,,4de5730eecf76688
-118.3875629,37.3608613,471,SHORT ST,,BISHOP,,,,,45073ccfb595d83e
-118.3877426,37.36086,459,SHORT ST,,BISHOP,,,,,311e90dd5ca9f4f8
-118.4780379,37.3594862,985,ED POWERS RD,,BISHOP,,,,,423d7885c28b0566
-118.4019691,37.3607903,175,IRIS ST,,BISHOP,,,,,13b9f67e216b7042
-118.4333689,37.3603349,165,GRANDVIEW RD,,BISHOP,,,,,cb3fa62581aac6a0
-118.3906787,37.3607752,331,SHORT ST,,BISHOP,,,,,f508900b948c4772
-118.3905341,37.36094,339,SHORT ST,,BISHOP,,,,,94e59387454db1d4
-118.3955604,37.3609154,125,S MAIN ST,,BISHOP,,,,,da2d4d88e687c4bb
-118.4805319,37.359633,16,AURORA CIR,,BISHOP,,,,,d8765c475fc737e8
-118.3844339,37.3610645,127,JOHNSTON DR,,BISHOP,,,,,87c933b609e86c28
-118.4862611,37.3593025,514,ROCKING K RD,,BISHOP,,,,,f6cfc6ef89c9eb19
-118.3949362,37.3610029,150,S MAIN ST,,BISHOP,,,,,a028ff22820db777
-118.4801378,37.359714,30,AURORA CIR,,BISHOP,,,,,0362dde96a6d1749
-118.4816126,37.3586011,795,ROCKING K RD,,BISHOP,,,,,f2ea910579aca9c3
-118.3996309,37.3609492,137,FULTON ST,,BISHOP,,,,,250607e1b7ea91af
-118.3908,37.3607651,325,SHORT ST,,BISHOP,,,,,4fc136e4c366bb09
-118.3923186,37.361011,128,SNEDEN ST,,BISHOP,,,,,335ccdff33b2b487
-118.3909745,37.3608056,315,SHORT ST,,BISHOP,,,,,cdfd1ed1a69781c8
-118.4001874,37.3609463,136,EDWARD ST,,BISHOP,,,,,4f655e8c1a498550
-118.3911387,37.3610238,150,S THIRD ST,,BISHOP,,,,,705dedaabf3560bb
-118.3947973,37.3607228,174,S MAIN ST,,BISHOP,,,,,7ca13c5db8c30562
-118.3949315,37.3610551,144,S MAIN ST,,BISHOP,,,,,a0855c82b8395540
-118.3863544,37.3611432,124,FIRST ST,,BISHOP,,,,,6b3346046334cd2a
-118.3844822,37.3612201,119,JOHNSTON DR,,BISHOP,,,,,89b5a447bb5fffac
-118.3892196,37.3611106,137,S SECOND ST,,BISHOP,,,,,5cf7d3693a19710b
-118.3979628,37.3610107,110,S FOWLER ST,,BISHOP,,,,,fac245a3a4528ce9
-118.4348351,37.3605181,3039,BIRCH ST,,BISHOP,,,,,902b504c898be5dd
-118.4351014,37.3605818,3047,BIRCH ST,,BISHOP,,,,,6e04f04d5b048213
-118.4352356,37.360546,3055,BIRCH ST,,BISHOP,,,,,a67d72eeb1814c39
-118.4355001,37.3605179,3063,BIRCH ST,,BISHOP,,,,,1f9b2f1e57389c78
-118.4357035,37.3606484,3071,BIRCH ST,,BISHOP,,,,,3780ca2cbf1f2102
-118.4001629,37.3716957,659,SYCAMORE DR,,BISHOP,,,,,c28a6504adb16f31
-118.4004211,37.3716947,661,SYCAMORE DR,,BISHOP,,,,,be72cc179ef0e825
-118.4006793,37.3716937,663,SYCAMORE DR,,BISHOP,,,,,5588a8e0fdbc9726
-118.4010667,37.3716921,665,SYCAMORE DR,,BISHOP,,,,,9940f6513bb16e34
-118.4015841,37.3716901,667,SYCAMORE DR,,BISHOP,,,,,08243d338aa43895
-118.4333313,37.3715033,611,BROCKMAN LN,,BISHOP,,,,,8c3577fbccaf62f9
-118.3955809,37.3718018,1025,N MAIN ST,,BISHOP,,,,,c97c968271ef87a8
-118.3985549,37.3706591,399,SIERRA ST,,BISHOP,,,,,8938d78cfca6cfb1
-118.4006345,37.3719901,648,MAPLE AVE,,BISHOP,,,,,9bd0cf01c7084d79
-118.4009596,37.3719913,664,MAPLE AVE,,BISHOP,,,,,77538f64950d7413
-118.4012867,37.37199,666,MAPLE AVE,,BISHOP,,,,,68c4a3598e8b0e7f
-118.401649,37.3719884,668,MAPLE AVE,,BISHOP,,,,,07c031a48b57a8cf
-118.4328087,37.3716587,679,BROCKMAN LN,,BISHOP,,,,,4bba6934e6e7c04f
-118.4002418,37.3720243,646,MAPLE AVE,,BISHOP,,,,,02610c0f5bfc2a21
-118.3927019,37.3719114,185,MAC IVER ST,,BISHOP,,,,,295f411c50972fbc
-118.3935613,37.3721103,1030,N MAIN ST,,BISHOP,,,,,d70e7e7f454a169d
-118.4329901,37.3719533,691,BROCKMAN LN,,BISHOP,,,,,d4bdc05e82b49812
-118.4002486,37.3724243,645,MAPLE AVE,,BISHOP,,,,,e9152aa22f61b4c6
-118.4006166,37.3724556,647,MAPLE AVE,,BISHOP,,,,,24c3490961f43f59
-118.40089,37.3724517,659,MAPLE AVE,,BISHOP,,,,,2978fa8d89fb24fa
-118.4012034,37.3724505,667,MAPLE AVE,,BISHOP,,,,,a11e6e1c3f93fd3e
-118.4016173,37.3724491,669,MAPLE AVE,,BISHOP,,,,,b4435a4f64cca438
-118.43296,37.3721491,751,BROCKMAN LN,,BISHOP,,,,,292ec22fafd9c631
-118.4318474,37.3724819,744,BROCKMAN LN,,BISHOP,,,,,60f3ce2553eb655a
-118.4324277,37.372407,773,BROCKMAN LN,,BISHOP,,,,,38cee740f7dca9a8
-118.4315769,37.3727141,770,BROCKMAN LN,,BISHOP,,,,,ab334f42444629cd
-118.3946595,37.3734662,1180,N MAIN ST,,BISHOP,,,,,9566f122668e7bc4
-118.392735,37.3734794,1190,N MAIN ST,,BISHOP,,,,,96d0ca12b19a20b9
-118.41563,37.3742034,2277,EARLY POND LN,,BISHOP,,,,,4b12ed983cff27e3
-118.4169298,37.3741283,1231,EARLY POND LN,,BISHOP,,,,,1100762e65e5a8b7
-118.4140743,37.3741672,2211,EARLY POND LN,,BISHOP,,,,,a413f898f8bf5cc0
-118.4159249,37.3741855,2297,EARLY POND LN,,BISHOP,,,,,fe2d354d7d900979
-118.4163243,37.3741915,2317,EARLY POND LN,,BISHOP,,,,,ea5b051588a8967a
-118.4151005,37.3743479,2251,EARLY POND LN,,BISHOP,,,,,ef5cdb71e669e3c1
-118.4148311,37.3744428,2241,EARLY POND LN,,BISHOP,,,,,2af675631b51f0b9
-118.4144773,37.3744445,2229,EARLY POND LN,,BISHOP,,,,,0a54fd2c7c22d074
-115.906175,35.9565025,900,DEMING WAY,,CHARLESTON VIEW,,,,,3b7a750451fdf494
-116.2612363,35.9594571,300,OLD FOX RANCH RD,,SHOSHONE,,,,,2446fb380c8938ea
-115.9246364,35.9596537,670,W CHARITY LN,,CHARLESTON VIEW,,,,,0fdf336d68f7ee69
-115.8988952,35.959687,2,E CHARITY LN,,CHARLESTON VIEW,,,,,738d884e7a2a2150
-115.8988793,35.960413,750,ROSE WAY,,CHARLESTON VIEW,,,,,7fa6d3b1eee3c8e6
-115.896637,35.9604686,615,E SHIRLEY LN,,CHARLESTON VIEW,,,,,b33ac49a7a999e53
-115.8960243,35.9605665,627,E SHIRLEY LN,,CHARLESTON VIEW,,,,,b1a7a27d4c1dd136
-115.8676733,35.9606123,246,CHEFFER WAY,,CHARLESTON VIEW,,,,,72cc8cc976c37d5c
-115.898781,35.9614481,676,ROSE WAY,,CHARLESTON VIEW,,,,,e69e5c8bcecbe204
-115.8975612,35.9612353,610,E SHIRLEY LN,,CHARLESTON VIEW,,,,,7c35f9535fd29fec
-115.8966834,35.9614981,616,E SHIRLEY LN,,CHARLESTON VIEW,,,,,c2deb6f8fee1f5dc
-115.8955696,35.9614971,679,E SHIRLEY LN,,CHARLESTON VIEW,,,,,23d682a3a1cca9dc
-115.9399807,35.9613216,691,DESERT TRAIL WAY,,CHARLESTON VIEW,,,,,a6bb6b1020eee1d7
-115.8944625,35.9624032,640,CARPENTER WAY,,CHARLESTON VIEW,,,,,a1161c8d1c289055
-115.8986381,35.9631554,598,ROSE WAY,,CHARLESTON VIEW,,,,,52447037529d48a6
-115.896698,35.9633118,520,E MABEL LN,,CHARLESTON VIEW,,,,,c384b8bda6e5ed79
-115.8955836,35.9633111,569,CARPENTER WAY,,CHARLESTON VIEW,,,,,af45c28ffd1e71dc
-115.8944692,35.9633103,580,CARPENTER WAY,,CHARLESTON VIEW,,,,,8ba4402c37ba78ab
-115.8987469,35.9641827,550,ROSE WAY,,CHARLESTON VIEW,,,,,72f022900424b664
-115.89782,35.9642193,415,E CHARLESTON LN,,CHARLESTON VIEW,,,,,6c70674741b3eca2
-115.9523004,35.9651125,454,ASTER WAY,,CHARLESTON VIEW,,,,,72095df3fb7fb026
-115.8988311,35.964941,496,ROSE WAY,,CHARLESTON VIEW,,,,,9fb0012da53e0ef7
-115.8978276,35.965126,410,E CHARLESTON LN,,CHARLESTON VIEW,,,,,ffdbd3deb1f54c41
-115.8985333,35.9656749,412,ROSE WAY,,CHARLESTON VIEW,,,,,20e551f5253c5f1c
-115.8953838,35.9657185,435,CARPENTER WAY,,CHARLESTON VIEW,,,,,a4d3ff0e84534780
-115.9422061,35.9670212,940,W FAITH LN,,CHARLESTON VIEW,,,,,1685668b389a4e56
-115.9412623,35.9669001,930,W FAITH LN,,CHARLESTON VIEW,,,,,ace2247a52810af7
-115.9333256,35.9669306,840,W FAITH LN,,CHARLESTON VIEW,,,,,07c48a27ad0a1722
-115.8956116,35.966939,325,CARPENTER WAY,,CHARLESTON VIEW,,,,,3a4ccf78af9dc444
-115.8803103,35.967198,720,E FAITH LN,,CHARLESTON VIEW,,,,,e6a5c998e3ea6f18
-115.8986565,35.9676662,310,ROSE WAY,,CHARLESTON VIEW,,,,,ed0e62dd4856ded1
-115.8956186,35.967846,25,E LEY LN,,CHARLESTON VIEW,,,,,b37b137774851a26
-115.8900391,35.9678456,320,OWL WAY,,CHARLESTON VIEW,,,,,7e5781180106c9c5
-115.943464,35.9687082,264,CREOSOTE WAY,,CHARLESTON VIEW,,,,,9d4a1afe223fc278
-115.8987217,35.9690144,260,ROSE WAY,,CHARLESTON VIEW,,,,,9b819f8c6114a5e3
-115.897858,35.9687528,208,E LEY LN,,CHARLESTON VIEW,,,,,d816ab64885ff5c1
-115.8965007,35.9688396,214,E LEY LN,,CHARLESTON VIEW,,,,,4f397e819ba26bd1
-115.8956915,35.9689403,269,CARPENTER WAY,,CHARLESTON VIEW,,,,,ffa04cf500cb6cc3
-115.8933932,35.9687531,240,E LEY LN,,CHARLESTON VIEW,,,,,bd7710e2f8efecd9
-115.8889284,35.9687533,280,E LEY LN,,CHARLESTON VIEW,,,,,914b5b4a0a9661d0
-115.8976561,35.9698377,127,E HALL LN,,CHARLESTON VIEW,,,,,29888bce3bf3b2f4
-115.8970209,35.9694689,155,E HALL LN,,CHARLESTON VIEW,,,,,41da6b3e87bd6447
-115.8956948,35.9694301,175,E HALL LN,,CHARLESTON VIEW,,,,,2a89cec6a6c968b4
-115.8808027,35.9693688,225,QUAIL WAY,,CHARLESTON VIEW,,,,,84faebcb307c5244
-115.9079,35.9705591,180,DEMING WAY,,CHARLESTON VIEW,,,,,952df66cbbb36ca8
-115.8687904,35.9705823,69,CHEFFER WAY,,CHARLESTON VIEW,,,,,e3d43bffe9e822b6
-115.8685575,35.9744083,220,ANDERSON WAY,,CHARLESTON VIEW,,,,,47569cfe621a8a08
-116.2732331,35.9784997,349,OLD STATE HWY,,SHOSHONE,,,,,846fd1cca12c16f9
-116.2726487,35.9789225,402,OLD STATE HWY,,SHOSHONE,,,,,bbe4e29e858d58ca
-115.8702825,35.977072,645,E CRYSTAL RD,,CHARLESTON VIEW,,,,,1daa57886063b994
-117.930632,35.9812938,1,CINDER RD,,COSO JUNCTION,,,,,1da81b215bb5791e
-116.2671628,35.9790354,491,HWY 127,,SHOSHONE,,,,,ec9a490c0665315c
-116.173062,36.0062393,10,CHICAGO VALLEY RD,,CHICAGO VALLEY,,,,,3868920920c9ff81
-117.9769917,36.0365138,1137,SYKES RD,,COSO JUNCTION,,,,,4f69dad717f41c15
-117.9449646,36.0448129,15,GILLS STATION COSO RD,,COSO JUNCTION,,,,,b579dbf812b59afe
-117.945965,36.0487093,20,GILLS STATION COSO RD,,COSO JUNCTION,,,,,61ddf595a07abfcd
-117.977825,36.0462989,1157,W GILLS STATION RD,,COSO JUNCTION,,,,,ae0fede364fccbc1
-117.8963836,36.0055677,1000,CINDER RD,,COSO JUNCTION,,,,,4b907dd3cc18a4f0
-117.9568263,36.1099746,3401,S HAIWEE RD,,OLANCHA,,,,,e51a2ef6177a7417
-117.2168326,36.1430822,420,INDIAN RANCH RD,,PANAMINT VALLEY,,,,,40d9af7e86f424a2
-116.1193842,36.1750005,196,ASH MEADOWS RD,,STEWART VALLEY,,,,,626eabceeecd2703
-116.1268587,36.175688,115,CONDOR AVE,,STEWART VALLEY,,,,,e2bec032fb32ad4c
-116.1260706,36.1753007,113,CONDOR AVE,,STEWART VALLEY,,,,,fee1929d61c56bdc
-116.1253182,36.1752994,111,CONDOR AVE,,STEWART VALLEY,,,,,b574f740f739f773
-116.1245658,36.1752982,109,CONDOR AVE,,STEWART VALLEY,,,,,4e7d2f013ed32948
-116.1237896,36.175783,107,CONDOR AVE,,STEWART VALLEY,,,,,ef58281817e456b3
-116.1277771,36.1758366,117,CONDOR AVE,,STEWART VALLEY,,,,,d95c52a565e008a4
-116.123098,36.1758882,105,CONDOR AVE,,STEWART VALLEY,,,,,36bb55b1b828982e
-116.122273,36.1752943,103,CONDOR AVE,,STEWART VALLEY,,,,,1cd90f110f80ad4c
-116.1286246,36.1752128,119,CONDOR AVE,,STEWART VALLEY,,,,,83a64a1d7ca7c836
-116.1211154,36.175508,101,CONDOR AVE,,STEWART VALLEY,,,,,9eb7a1c858e5ee4e
-116.129518,36.1754265,121,CONDOR AVE,,STEWART VALLEY,,,,,9856fc8bad764c7f
-116.1301563,36.1759294,123,CONDOR AVE,,STEWART VALLEY,,,,,722f4e74bdd12714
-116.131543,36.1756621,125,CONDOR AVE,,STEWART VALLEY,,,,,9bfcd7b172ed46d9
-116.1305452,36.1766136,127,AGATE ST,,STEWART VALLEY,,,,,50f64a8220e249eb
-116.120701,36.1762065,198,ASH MEADOWS RD,,STEWART VALLEY,,,,,6a6e2f4b75f25710
-116.1285163,36.1769961,116,CONDOR AVE,,STEWART VALLEY,,,,,6e9efe9f72acec73
-116.1277026,36.1768745,114,CONDOR AVE,,STEWART VALLEY,,,,,cb9de6045bd6e293
-116.126875,36.1768709,112,CONDOR AVE,,STEWART VALLEY,,,,,a0c07e13c3287c7a
-116.1260667,36.1768695,110,CONDOR AVE,,STEWART VALLEY,,,,,7d9d80964a96596f
-116.1253142,36.1768683,108,CONDOR AVE,,STEWART VALLEY,,,,,472a0e0aec397ea8
-116.1245618,36.1768671,106,CONDOR AVE,,STEWART VALLEY,,,,,af177ece36a75cba
-116.1238094,36.1768658,104,CONDOR AVE,,STEWART VALLEY,,,,,44402b82422cc148
-116.123057,36.1768645,102,CONDOR AVE,,STEWART VALLEY,,,,,4ff8a41260035be5
-116.1222047,36.1767731,100,CONDOR AVE,,STEWART VALLEY,,,,,ccac7926a0e07efb
-116.1312352,36.1772967,129,AGATE ST,,STEWART VALLEY,,,,,4293e88c211fb8f5
-116.1312422,36.1780249,131,AGATE ST,,STEWART VALLEY,,,,,134c159198321275
-116.1285644,36.1782888,200,CHARLESTON AVE,,STEWART VALLEY,,,,,811d440523f79138
-116.127759,36.1788477,202,CHARLESTON AVE,,STEWART VALLEY,,,,,131f14abd8904b99
-116.126873,36.1787232,204,CHARLESTON AVE,,STEWART VALLEY,,,,,31b3bdc2c4af5c41
-116.1260631,36.1782846,206,CHARLESTON AVE,,STEWART VALLEY,,,,,8c5ea506c88ffbba
-116.1253107,36.1782834,208,CHARLESTON AVE,,STEWART VALLEY,,,,,c94697707fef545d
-116.1231726,36.1780251,212,CHARLESTON AVE,,STEWART VALLEY,,,,,96290f47dd0d0fc1
-116.1312403,36.178753,133,AGATE ST,,STEWART VALLEY,,,,,14f1382f7129ddee
-116.1295577,36.1795121,135,AGATE ST,,STEWART VALLEY,,,,,1a1a6bac8e5b38c9
-116.1248652,36.1794826,209,CHARLESTON AVE,,STEWART VALLEY,,,,,e1202755266e9948
-116.1312363,36.1802094,137,AGATE ST,,STEWART VALLEY,,,,,db61513554394909
-116.1285961,36.1798686,201,CHARLESTON AVE,,STEWART VALLEY,,,,,13a626241af13f05
-116.1277318,36.1798672,203,CHARLESTON AVE,,STEWART VALLEY,,,,,93336359877ff5ef
-116.1268675,36.1798658,205,CHARLESTON AVE,,STEWART VALLEY,,,,,53165c3c72dd4afa
-116.1260619,36.1798588,207,CHARLESTON AVE,,STEWART VALLEY,,,,,9752535fec66530f
-116.1312343,36.1809375,139,AGATE ST,,STEWART VALLEY,,,,,bdf119f3df0dd964
-116.1276511,36.1809107,138,AGATE ST,,STEWART VALLEY,,,,,a3e9512bbabe35f8
-116.1312324,36.1816657,141,AGATE ST,,STEWART VALLEY,,,,,ecb7bc0311f22566
-117.9816897,36.1810059,7453,LAKE VILLAGE RD,,OLANCHA,,,,,3c9bd8af4a3dcef3
-117.9762325,36.1810896,7448,ENCHANTED LAKES RD,,OLANCHA,,,,,127bbcf7ba3e4f12
-116.1312305,36.1823939,143,AGATE ST,,STEWART VALLEY,,,,,f526a540ea5cda06
-116.1286806,36.1816075,140,AGATE ST,,STEWART VALLEY,,,,,d7449c3b162c8f53
-116.1298836,36.1831198,145,AGATE ST,,STEWART VALLEY,,,,,21a3da5dc7cc69a9
-117.9836424,36.1821234,7331,LAKE VILLAGE RD,,OLANCHA,,,,,a958c747b48eac72
-116.1310657,36.1840519,147,AGATE ST,,STEWART VALLEY,,,,,72405c3731413d8c
-117.9836106,36.1843789,7189,LAKE VILLAGE RD,,OLANCHA,,,,,d3da1cf234c9cc5d
-118.0248552,36.2350398,3705,S WALKER CREEK RD,,OLANCHA,,,,,0c72e6d54e5e4926
-117.9889951,36.2379771,4050,S HWY 395,,OLANCHA,,,,,27c3f37746a5ee8f
-117.9829062,36.191019,6701,LAKE VILLAGE RD,,OLANCHA,,,,,9c7301e086d8d8ab
-117.9818396,36.1915254,6677,LAKE VILLAGE RD,,OLANCHA,,,,,6f0eb87e6378c6bc
-117.97475,36.1941187,6504,ENCHANTED LAKES RD,,OLANCHA,,,,,2eaacbeab577a187
-118.0205662,36.1951068,2560,SAGE FLATS DR,,OLANCHA,,,,,1863ebfe2e39ff3b
-117.983101,36.199177,6197,LAKE VILLAGE RD,,OLANCHA,,,,,8ce070b0f2b28acd
-117.9831042,36.1995964,6173,LAKE VILLAGE RD,,OLANCHA,,,,,d5afee4189473022
-117.9750126,36.201327,6048,ENCHANTED LAKES RD,,OLANCHA,,,,,4b14d007492f4bab
-117.9744791,36.2020011,6000,ENCHANTED LAKES RD,,OLANCHA,,,,,06d86d9041ae7262
-118.0202588,36.2028325,2460,SAGE FLATS DR,,OLANCHA,,,,,83de13ca21ae76f4
-118.020107,36.2044397,2440,SAGE FLATS DR,,OLANCHA,,,,,831f7b59a858b69b
-118.0175528,36.2040688,2260,SAGE FLATS DR,,OLANCHA,,,,,7ce64dee92281d2a
-118.0161259,36.2045179,2200,SAGE FLATS DR,,OLANCHA,,,,,e2c2f0c9da24c94c
-118.0024968,36.2049979,1200,SAGE FLATS DR,,OLANCHA,,,,,d38daa590966937a
-118.0205965,36.205398,2501,SAGE FLATS DR,,OLANCHA,,,,,1a2805d4ed23d146
-118.0234887,36.2059979,2601,SAGE FLATS DR,,OLANCHA,,,,,61c5f348dd0475b0
-118.0028834,36.2072849,1280,SAGE FLATS DR,,OLANCHA,,,,,4f93b8709d18b857
-118.0047263,36.2069161,1460,SAGE FLATS DR,,OLANCHA,,,,,df5e41dfa25e3534
-117.9857338,36.2084257,330,SAGE FLATS DR,,OLANCHA,,,,,df16b8d0288e7ed6
-117.9989707,36.2086658,1239,SAGE FLATS DR,,OLANCHA,,,,,10857fee546183e2
-118.0007927,36.2093721,1281,SAGE FLATS DR,,OLANCHA,,,,,49cf52cee10c86a9
-118.0030123,36.2092341,1381,SAGE FLATS DR,,OLANCHA,,,,,85ad91448233f1d8
-117.9744062,36.2107293,450,E SAGE FLATS DR,,OLANCHA,,,,,b956740d85e8c3ff
-117.9773428,36.2148254,6063,S HWY 395,,OLANCHA,,,,,b5c363c5813cb406
-118.0125241,36.2131488,1903,SAGE FLATS DR,,OLANCHA,,,,,991973585501b7ec
-117.991039,36.2485585,2555,S HWY 395,,OLANCHA,,,,,aa43731c821c4000
-117.9779933,36.2482368,840,CACTUS FLATS RD,,OLANCHA,,,,,07c8bf37a6a1deb7
-117.9856165,36.2488526,2974,S HWY 395,,OLANCHA,,,,,63c798e65621a5c0
-117.9809494,36.2496517,751,CACTUS FLATS RD,,OLANCHA,,,,,ae53a8c56f92f838
-117.9824583,36.2505436,741,CACTUS FLATS RD,,OLANCHA,,,,,f11ed01849868fc9
-117.9817407,36.2521977,735,CACTUS FLATS RD,,OLANCHA,,,,,a02744d90091ed83
-117.9860664,36.2498934,549,CACTUS FLATS RD,,OLANCHA,,,,,610f1702628e0f94
-117.9937495,36.2549263,2079,S HWY 395,,OLANCHA,,,,,d39582f66e5da724
-117.9798709,36.2565975,650,CACTUS FLATS RD,,OLANCHA,,,,,0b3647e788143311
-117.9943122,36.2585317,2010,S HWY 395,,OLANCHA,,,,,441a2f10be7fa501
-118.0008032,36.2621407,1725,S HWY 395,,OLANCHA,,,,,55c273d3613b0a97
-117.5946571,36.265205,551,SE FIRST AVE,,DARWIN,,,,,9acdf6ae26eaae59
-117.5939864,36.2661764,450,S MAIN ST,,DARWIN,,,,,91efd847dfb2a7d3
-117.9924873,36.2625983,175,E WALKER CREEK RD,,OLANCHA,,,,,24a6887ac880339f
-117.5930696,36.2664828,331,SE FIRST AVE,,DARWIN,,,,,5b4d32ad5650f59e
-117.5924083,36.2662681,301,SE SECOND AVE,,DARWIN,,,,,80aefdc7c812d9db
-117.5942667,36.2666487,421,S MAIN ST,,DARWIN,,,,,2da7dc0a4f5e7f0a
-117.5933885,36.2666598,340,S MAIN ST,,DARWIN,,,,,e4d877fdba2a3daa
-117.5905822,36.266639,300,E MARKET ST,,DARWIN,,,,,279f20905b2b2e9e
-117.5948436,36.2666851,150,W ANTHONY ST,,DARWIN,,,,,ae147afbfed6c398
-117.5922635,36.2670257,220,E FULTON ST,,DARWIN,,,,,7ebafdac2c12fb7c
-117.5914711,36.2671092,121,SE FIRST AVE,,DARWIN,,,,,cf1f2576c1d83c1f
-117.5926948,36.2671564,230,S MAIN ST,,DARWIN,,,,,ea76d8a5e4fadafc
-117.5949511,36.2671223,250,W ANTHONY ST,,DARWIN,,,,,2292c73ee3c460fc
-117.5924569,36.2672904,200,S MAIN ST,,DARWIN,,,,,7dae814964f984e0
-117.5901103,36.2675098,250,E REDDY ST,,DARWIN,,,,,96b293f65b04e09d
-117.5944505,36.2675892,331,SW FIRST AVE,,DARWIN,,,,,4a0e8f6905cdb49f
-117.5918099,36.2678546,110,S MAIN ST,,DARWIN,,,,,462d705470691e9c
-117.5930551,36.2674849,211,S MAIN ST,,DARWIN,,,,,e5e7393bcf4b85fd
-117.5909854,36.2679424,134,NE FIRST AVE,,DARWIN,,,,,ea8b2eae6922bcce
-117.5925555,36.2678749,151,S MAIN ST,,DARWIN,,,,,461a8da2dbeddc9e
-117.5901948,36.2681406,239,E REDDY ST,,DARWIN,,,,,3f5465dde0a51852
-117.5934609,36.268128,200,W FULTON ST,,DARWIN,,,,,e7cf21d847e0aeb8
-117.5923757,36.2681934,100,W MARKET ST,,DARWIN,,,,,cea023e9e2c7d9c2
-117.5912539,36.2683014,140,N MAIN ST,,DARWIN,,,,,a5c031afe02246b0
-117.5936878,36.26835,256,W FULTON ST,,DARWIN,,,,,f6e10ecbefd722cd
-117.5917307,36.268414,111,N MAIN ST,,DARWIN,,,,,9ffce2d390628121
-117.5908681,36.2685981,210,N MAIN ST,,DARWIN,,,,,3772df120601bf27
-117.5943529,36.2687272,300,W FULTON ST,,DARWIN,,,,,83ad3055149b06df
-117.5931553,36.2688633,250,W MARKET ST,,DARWIN,,,,,20fa9af8c8d0019a
-117.5945904,36.2690116,350,W FULTON ST,,DARWIN,,,,,056bf3aa5a9cd561
-117.5909857,36.2689773,211,N MAIN ST,,DARWIN,,,,,de8fe5435d2bbecc
-117.5926013,36.2690899,201,W MARKET ST,,DARWIN,,,,,274b99a737cf46e4
-117.5910247,36.2692695,213,N MAIN ST,,DARWIN,,,,,42546daf9a7834e2
-117.592354,36.269284,220,W REDDY ST,,DARWIN,,,,,887a9d7114ba7487
-117.5935755,36.2692575,310,W MARKET ST,,DARWIN,,,,,d5f3cfe6f693a0e3
-117.5928973,36.269308,249,W MARKET ST,,DARWIN,,,,,3520ae1ad68d48af
-117.5938757,36.2693351,350,W MARKET ST,,DARWIN,,,,,cda9b60ea661d68a
-117.591852,36.2696955,245,NW FIRST AVE,,DARWIN,,,,,2310127e73c8d18a
-117.9836093,36.2635453,701,E WALKER CREEK RD,,OLANCHA,,,,,f70fddcc0f97cf09
-117.5921365,36.2697759,251,W REDDY ST,,DARWIN,,,,,713dadbac5e7587b
-117.5944207,36.2696003,401,W FULTON ST,,DARWIN,,,,,d16502085fa8e6d4
-117.5934869,36.2699716,437,W MARKET ST,,DARWIN,,,,,30e6d6fbff14d7c7
-117.9910838,36.2658256,151,E WALKER CREEK RD,,OLANCHA,,,,,48e12f194fe10c0e
-117.5912036,36.2702197,335,NW FIRST AVE,,DARWIN,,,,,56888f7c4d965420
-117.5925041,36.2702692,245,NW SECOND AVE,,DARWIN,,,,,37947af53c04f376
-117.5938475,36.2700852,431,W MARKET ST,,DARWIN,,,,,441062e75b64e0ab
-117.5927433,36.2703428,227,W REDDY ST,,DARWIN,,,,,a5508c0827fe90e7
-117.5921112,36.2709276,321,NW SECOND AVE,,DARWIN,,,,,7db5d05c72c5a786
-117.5942377,36.2706629,141,NW FOURTH AVE,,DARWIN,,,,,a2ecda79ea1b0a6b
-117.5931455,36.2706751,225,N THIRD AVE,,DARWIN,,,,,f582be1a6c125a64
-117.5937304,36.2711536,215,NW FOURTH AVE,,DARWIN,,,,,8143e1081ea3c649
-117.5924213,36.2714142,300,NW FOURTH AVE,,DARWIN,,,,,5993093fe7ad4258
-117.5942907,36.2720137,600,W MCKENZIE ST,,DARWIN,,,,,ff3fe2e5ff0745d1
-117.5936935,36.2719943,575,W MCKENZIE ST,,DARWIN,,,,,3937a8b374d19f43
-117.591008,36.2719564,401,W KEARNY ST,,DARWIN,,,,,8798579a47025dcc
